path,subject_id,hand,quality,reason
data\processed\bmpd_roi\022\022_F_R_5_roi.png,022,R,,
data\processed\bmpd_roi\022\022_F_R_6_roi.png,022,R,,
data\processed\bmpd_roi\022\022_F_R_7_roi.png,022,R,,
data\processed\bmpd_roi\022\022_F_R_8_roi.png,022,R,,
data\processed\bmpd_roi\022\022_F_R_9_roi.png,022,R,,
data\processed\bmpd_roi\022\022_S_R_10_roi.png,022,R,,
data\processed\bmpd_roi\022\022_S_R_11_roi.png,022,R,,
data\processed\bmpd_roi\022\022_S_R_12_roi.png,022,R,,
data\processed\bmpd_roi\022\022_S_R_13_roi.png,022,R,,
data\processed\bmpd_roi\022\022_S_R_14_roi.png,022,R,,
data\processed\bmpd_roi\022\022_S_R_15_roi.png,022,R,,
data\processed\bmpd_roi\022\022_S_R_16_roi.png,022,R,,
data\processed\bmpd_roi\022\022_S_R_17_roi.png,022,R,,
data\processed\bmpd_roi\022\022_S_R_18_roi.png,022,R,,
data\processed\bmpd_roi\022\022_S_R_19_roi.png,022,R,,
data\processed\bmpd_roi\022\022_S_L_20_roi.png,022,L,,
data\processed\bmpd_roi\022\022_S_L_21_roi.png,022,L,,
data\processed\bmpd_roi\022\022_S_L_22_roi.png,022,L,,
data\processed\bmpd_roi\022\022_S_L_23_roi.png,022,L,,
data\processed\bmpd_roi\022\022_S_L_24_roi.png,022,L,,
data\processed\bmpd_roi\022\022_S_L_25_roi.png,022,L,,
data\processed\bmpd_roi\022\022_S_L_26_roi.png,022,L,,
data\processed\bmpd_roi\022\022_S_L_27_roi.png,022,L,,
data\processed\bmpd_roi\022\022_S_L_28_roi.png,022,L,,
data\processed\bmpd_roi\022\022_S_L_29_roi.png,022,L,,
data\processed\bmpd_roi\022\022_F_L_30_roi.png,022,L,,
data\processed\bmpd_roi\022\022_F_L_31_roi.png,022,L,,
data\processed\bmpd_roi\022\022_F_L_32_roi.png,022,L,,
data\processed\bmpd_roi\022\022_F_L_33_roi.png,022,L,,
data\processed\bmpd_roi\022\022_F_L_34_roi.png,022,L,,
data\processed\bmpd_roi\022\022_F_L_35_roi.png,022,L,,
data\processed\bmpd_roi\022\022_F_L_36_roi.png,022,L,,
data\processed\bmpd_roi\022\022_F_L_37_roi.png,022,L,,
data\processed\bmpd_roi\022\022_F_L_38_roi.png,022,L,,
data\processed\bmpd_roi\022\022_F_L_39_roi.png,022,L,,
data\processed\bmpd_roi\023\023_F_R_0_roi.png,023,R,,
data\processed\bmpd_roi\023\023_F_R_1_roi.png,023,R,,
data\processed\bmpd_roi\023\023_F_R_2_roi.png,023,R,,
data\processed\bmpd_roi\023\023_F_R_3_roi.png,023,R,,
data\processed\bmpd_roi\023\023_F_R_4_roi.png,023,R,,
data\processed\bmpd_roi\023\023_F_R_5_roi.png,023,R,,
data\processed\bmpd_roi\023\023_F_R_6_roi.png,023,R,,
data\processed\bmpd_roi\023\023_F_R_7_roi.png,023,R,,
data\processed\bmpd_roi\023\023_F_R_8_roi.png,023,R,,
data\processed\bmpd_roi\023\023_F_R_9_roi.png,023,R,,
data\processed\bmpd_roi\023\023_S_R_10_roi.png,023,R,,
data\processed\bmpd_roi\023\023_S_R_11_roi.png,023,R,,
data\processed\bmpd_roi\023\023_S_R_12_roi.png,023,R,,
data\processed\bmpd_roi\023\023_S_R_13_roi.png,023,R,,
data\processed\bmpd_roi\023\023_S_R_14_roi.png,023,R,,
data\processed\bmpd_roi\023\023_S_R_15_roi.png,023,R,,
data\processed\bmpd_roi\023\023_S_R_16_roi.png,023,R,,
data\processed\bmpd_roi\023\023_S_R_17_roi.png,023,R,,
data\processed\bmpd_roi\023\023_S_R_18_roi.png,023,R,,
data\processed\bmpd_roi\023\023_S_R_19_roi.png,023,R,,
data\processed\bmpd_roi\023\023_S_L_20_roi.png,023,L,,
data\processed\bmpd_roi\023\023_S_L_21_roi.png,023,L,,
data\processed\bmpd_roi\023\023_S_L_22_roi.png,023,L,,
data\processed\bmpd_roi\023\023_S_L_23_roi.png,023,L,,
data\processed\bmpd_roi\023\023_S_L_24_roi.png,023,L,,
data\processed\bmpd_roi\023\023_S_L_25_roi.png,023,L,,
data\processed\bmpd_roi\023\023_S_L_26_roi.png,023,L,,
data\processed\bmpd_roi\023\023_S_L_27_roi.png,023,L,,
data\processed\bmpd_roi\023\023_S_L_28_roi.png,023,L,,
data\processed\bmpd_roi\023\023_S_L_29_roi.png,023,L,,
data\processed\bmpd_roi\023\023_F_L_30_roi.png,023,L,,
data\processed\bmpd_roi\023\023_F_L_31_roi.png,023,L,,
data\processed\bmpd_roi\023\023_F_L_32_roi.png,023,L,,
data\processed\bmpd_roi\023\023_F_L_33_roi.png,023,L,,
data\processed\bmpd_roi\023\023_F_L_34_roi.png,023,L,,
data\processed\bmpd_roi\023\023_F_L_35_roi.png,023,L,,
data\processed\bmpd_roi\023\023_F_L_36_roi.png,023,L,,
data\processed\bmpd_roi\023\023_F_L_37_roi.png,023,L,,
data\processed\bmpd_roi\023\023_F_L_38_roi.png,023,L,,
data\processed\bmpd_roi\023\023_F_L_39_roi.png,023,L,,
data\processed\bmpd_roi\024\024_F_R_0_roi.png,024,R,,
data\processed\bmpd_roi\024\024_F_R_1_roi.png,024,R,,
data\processed\bmpd_roi\024\024_F_R_2_roi.png,024,R,,
data\processed\bmpd_roi\024\024_F_R_3_roi.png,024,R,,
data\processed\bmpd_roi\024\024_F_R_4_roi.png,024,R,,
data\processed\bmpd_roi\024\024_F_R_5_roi.png,024,R,,
data\processed\bmpd_roi\024\024_F_R_6_roi.png,024,R,,
data\processed\bmpd_roi\024\024_F_R_7_roi.png,024,R,,
data\processed\bmpd_roi\024\024_F_R_8_roi.png,024,R,,
data\processed\bmpd_roi\024\024_F_R_9_roi.png,024,R,,
data\processed\bmpd_roi\024\024_S_R_10_roi.png,024,R,,
data\processed\bmpd_roi\024\024_S_R_11_roi.png,024,R,,
data\processed\bmpd_roi\024\024_S_R_12_roi.png,024,R,,
data\processed\bmpd_roi\024\024_S_R_13_roi.png,024,R,,
data\processed\bmpd_roi\024\024_S_R_14_roi.png,024,R,,
data\processed\bmpd_roi\024\024_S_R_15_roi.png,024,R,,
data\processed\bmpd_roi\024\024_S_R_16_roi.png,024,R,,
data\processed\bmpd_roi\024\024_S_R_17_roi.png,024,R,,
data\processed\bmpd_roi\024\024_S_R_18_roi.png,024,R,,
data\processed\bmpd_roi\024\024_S_R_19_roi.png,024,R,,
data\processed\bmpd_roi\024\024_S_L_20_roi.png,024,L,,
data\processed\bmpd_roi\024\024_S_L_21_roi.png,024,L,,
data\processed\bmpd_roi\024\024_S_L_22_roi.png,024,L,,
data\processed\bmpd_roi\024\024_S_L_23_roi.png,024,L,,
data\processed\bmpd_roi\024\024_S_L_24_roi.png,024,L,,
data\processed\bmpd_roi\024\024_S_L_25_roi.png,024,L,,
data\processed\bmpd_roi\024\024_S_L_26_roi.png,024,L,,
data\processed\bmpd_roi\024\024_S_L_27_roi.png,024,L,,
data\processed\bmpd_roi\024\024_S_L_28_roi.png,024,L,,
data\processed\bmpd_roi\024\024_S_L_29_roi.png,024,L,,
data\processed\bmpd_roi\024\024_F_L_30_roi.png,024,L,,
data\processed\bmpd_roi\024\024_F_L_31_roi.png,024,L,,
data\processed\bmpd_roi\024\024_F_L_32_roi.png,024,L,,
data\processed\bmpd_roi\024\024_F_L_33_roi.png,024,L,,
data\processed\bmpd_roi\024\024_F_L_34_roi.png,024,L,,
data\processed\bmpd_roi\024\024_F_L_35_roi.png,024,L,,
data\processed\bmpd_roi\024\024_F_L_36_roi.png,024,L,,
data\processed\bmpd_roi\024\024_F_L_37_roi.png,024,L,,
data\processed\bmpd_roi\024\024_F_L_38_roi.png,024,L,,
data\processed\bmpd_roi\024\024_F_L_39_roi.png,024,L,,
data\processed\bmpd_roi\025\025_F_R_0_roi.png,025,R,,
data\processed\bmpd_roi\025\025_F_R_1_roi.png,025,R,,
data\processed\bmpd_roi\025\025_F_R_2_roi.png,025,R,,
data\processed\bmpd_roi\025\025_F_R_3_roi.png,025,R,,
data\processed\bmpd_roi\025\025_F_R_4_roi.png,025,R,,
data\processed\bmpd_roi\025\025_F_R_5_roi.png,025,R,,
data\processed\bmpd_roi\025\025_F_R_6_roi.png,025,R,,
data\processed\bmpd_roi\025\025_F_R_7_roi.png,025,R,,
data\processed\bmpd_roi\025\025_F_R_8_roi.png,025,R,,
data\processed\bmpd_roi\025\025_F_R_9_roi.png,025,R,,
data\processed\bmpd_roi\025\025_S_R_10_roi.png,025,R,,
data\processed\bmpd_roi\025\025_S_R_11_roi.png,025,R,,
data\processed\bmpd_roi\025\025_S_R_12_roi.png,025,R,,
data\processed\bmpd_roi\025\025_S_R_13_roi.png,025,R,,
data\processed\bmpd_roi\025\025_S_R_14_roi.png,025,R,,
data\processed\bmpd_roi\025\025_S_R_15_roi.png,025,R,,
data\processed\bmpd_roi\025\025_S_R_16_roi.png,025,R,,
data\processed\bmpd_roi\025\025_S_R_17_roi.png,025,R,,
data\processed\bmpd_roi\025\025_S_R_18_roi.png,025,R,,
data\processed\bmpd_roi\025\025_S_R_19_roi.png,025,R,,
data\processed\bmpd_roi\025\025_S_L_20_roi.png,025,L,,
data\processed\bmpd_roi\025\025_S_L_21_roi.png,025,L,,
data\processed\bmpd_roi\025\025_S_L_22_roi.png,025,L,,
data\processed\bmpd_roi\025\025_S_L_23_roi.png,025,L,,
data\processed\bmpd_roi\025\025_S_L_24_roi.png,025,L,,
data\processed\bmpd_roi\025\025_S_L_25_roi.png,025,L,,
data\processed\bmpd_roi\025\025_S_L_26_roi.png,025,L,,
data\processed\bmpd_roi\025\025_S_L_27_roi.png,025,L,,
data\processed\bmpd_roi\025\025_S_L_28_roi.png,025,L,,
data\processed\bmpd_roi\025\025_S_L_29_roi.png,025,L,,
data\processed\bmpd_roi\025\025_F_L_30_roi.png,025,L,,
data\processed\bmpd_roi\025\025_F_L_31_roi.png,025,L,,
data\processed\bmpd_roi\025\025_F_L_32_roi.png,025,L,,
data\processed\bmpd_roi\025\025_F_L_33_roi.png,025,L,,
data\processed\bmpd_roi\025\025_F_L_34_roi.png,025,L,,
data\processed\bmpd_roi\025\025_F_L_35_roi.png,025,L,,
data\processed\bmpd_roi\025\025_F_L_36_roi.png,025,L,,
data\processed\bmpd_roi\025\025_F_L_37_roi.png,025,L,,
data\processed\bmpd_roi\025\025_F_L_38_roi.png,025,L,,
data\processed\bmpd_roi\025\025_F_L_39_roi.png,025,L,,
data\processed\bmpd_roi\026\026_F_R_0_roi.png,026,R,,
data\processed\bmpd_roi\026\026_F_R_1_roi.png,026,R,,
data\processed\bmpd_roi\026\026_F_R_2_roi.png,026,R,,
data\processed\bmpd_roi\026\026_F_R_3_roi.png,026,R,,
data\processed\bmpd_roi\026\026_F_R_4_roi.png,026,R,,
data\processed\bmpd_roi\026\026_F_R_5_roi.png,026,R,,
data\processed\bmpd_roi\026\026_F_R_6_roi.png,026,R,,
data\processed\bmpd_roi\026\026_F_R_7_roi.png,026,R,,
data\processed\bmpd_roi\026\026_F_R_8_roi.png,026,R,,
data\processed\bmpd_roi\026\026_F_R_9_roi.png,026,R,,
data\processed\bmpd_roi\026\026_S_R_10_roi.png,026,R,,
data\processed\bmpd_roi\026\026_S_R_11_roi.png,026,R,,
data\processed\bmpd_roi\026\026_S_R_12_roi.png,026,R,,
data\processed\bmpd_roi\026\026_S_R_13_roi.png,026,R,,
data\processed\bmpd_roi\026\026_S_R_14_roi.png,026,R,,
data\processed\bmpd_roi\026\026_S_R_15_roi.png,026,R,,
data\processed\bmpd_roi\026\026_S_R_16_roi.png,026,R,,
data\processed\bmpd_roi\026\026_S_R_17_roi.png,026,R,,
data\processed\bmpd_roi\026\026_S_R_18_roi.png,026,R,,
data\processed\bmpd_roi\026\026_S_R_19_roi.png,026,R,,
data\processed\bmpd_roi\026\026_S_L_20_roi.png,026,L,,
data\processed\bmpd_roi\026\026_S_L_21_roi.png,026,L,,
data\processed\bmpd_roi\026\026_S_L_22_roi.png,026,L,,
data\processed\bmpd_roi\026\026_S_L_23_roi.png,026,L,,
data\processed\bmpd_roi\026\026_S_L_24_roi.png,026,L,,
data\processed\bmpd_roi\026\026_S_L_25_roi.png,026,L,,
data\processed\bmpd_roi\026\026_S_L_26_roi.png,026,L,,
data\processed\bmpd_roi\026\026_S_L_27_roi.png,026,L,,
data\processed\bmpd_roi\026\026_S_L_28_roi.png,026,L,,
data\processed\bmpd_roi\026\026_S_L_29_roi.png,026,L,,
data\processed\bmpd_roi\026\026_F_L_30_roi.png,026,L,,
data\processed\bmpd_roi\026\026_F_L_31_roi.png,026,L,,
data\processed\bmpd_roi\026\026_F_L_32_roi.png,026,L,,
data\processed\bmpd_roi\026\026_F_L_33_roi.png,026,L,,
data\processed\bmpd_roi\026\026_F_L_34_roi.png,026,L,,
data\processed\bmpd_roi\026\026_F_L_35_roi.png,026,L,,
data\processed\bmpd_roi\026\026_F_L_36_roi.png,026,L,,
data\processed\bmpd_roi\026\026_F_L_37_roi.png,026,L,,
data\processed\bmpd_roi\026\026_F_L_38_roi.png,026,L,,
data\processed\bmpd_roi\026\026_F_L_39_roi.png,026,L,,
data\processed\bmpd_roi\027\027_F_R_0_roi.png,027,R,,
data\processed\bmpd_roi\027\027_F_R_1_roi.png,027,R,,
data\processed\bmpd_roi\027\027_F_R_2_roi.png,027,R,,
data\processed\bmpd_roi\027\027_F_R_3_roi.png,027,R,,
data\processed\bmpd_roi\027\027_F_R_4_roi.png,027,R,,
data\processed\bmpd_roi\027\027_F_R_5_roi.png,027,R,,
data\processed\bmpd_roi\027\027_F_R_6_roi.png,027,R,,
data\processed\bmpd_roi\027\027_F_R_7_roi.png,027,R,,
data\processed\bmpd_roi\027\027_F_R_8_roi.png,027,R,,
data\processed\bmpd_roi\027\027_F_R_9_roi.png,027,R,,
data\processed\bmpd_roi\027\027_S_R_10_roi.png,027,R,,
data\processed\bmpd_roi\027\027_S_R_11_roi.png,027,R,,
data\processed\bmpd_roi\027\027_S_R_12_roi.png,027,R,,
data\processed\bmpd_roi\027\027_S_R_13_roi.png,027,R,,
data\processed\bmpd_roi\027\027_S_R_14_roi.png,027,R,,
data\processed\bmpd_roi\027\027_S_R_15_roi.png,027,R,,
data\processed\bmpd_roi\027\027_S_R_16_roi.png,027,R,,
data\processed\bmpd_roi\027\027_S_R_17_roi.png,027,R,,
data\processed\bmpd_roi\027\027_S_R_18_roi.png,027,R,,
data\processed\bmpd_roi\027\027_S_R_19_roi.png,027,R,,
data\processed\bmpd_roi\027\027_S_L_20_roi.png,027,L,,
data\processed\bmpd_roi\027\027_S_L_21_roi.png,027,L,,
data\processed\bmpd_roi\027\027_S_L_22_roi.png,027,L,,
data\processed\bmpd_roi\027\027_S_L_23_roi.png,027,L,,
data\processed\bmpd_roi\027\027_S_L_24_roi.png,027,L,,
data\processed\bmpd_roi\027\027_S_L_25_roi.png,027,L,,
data\processed\bmpd_roi\027\027_S_L_26_roi.png,027,L,,
data\processed\bmpd_roi\027\027_S_L_27_roi.png,027,L,,
data\processed\bmpd_roi\027\027_S_L_28_roi.png,027,L,,
data\processed\bmpd_roi\027\027_S_L_29_roi.png,027,L,,
data\processed\bmpd_roi\027\027_F_L_30_roi.png,027,L,,
data\processed\bmpd_roi\027\027_F_L_31_roi.png,027,L,,
data\processed\bmpd_roi\027\027_F_L_32_roi.png,027,L,,
data\processed\bmpd_roi\027\027_F_L_33_roi.png,027,L,,
data\processed\bmpd_roi\027\027_F_L_34_roi.png,027,L,,
data\processed\bmpd_roi\027\027_F_L_35_roi.png,027,L,,
data\processed\bmpd_roi\027\027_F_L_36_roi.png,027,L,,
data\processed\bmpd_roi\027\027_F_L_37_roi.png,027,L,,
data\processed\bmpd_roi\027\027_F_L_38_roi.png,027,L,,
data\processed\bmpd_roi\027\027_F_L_39_roi.png,027,L,,
data\processed\bmpd_roi\028\028_F_R_0_roi.png,028,R,,
data\processed\bmpd_roi\028\028_F_R_1_roi.png,028,R,,
data\processed\bmpd_roi\028\028_F_R_2_roi.png,028,R,,
data\processed\bmpd_roi\028\028_F_R_3_roi.png,028,R,,
data\processed\bmpd_roi\028\028_F_R_4_roi.png,028,R,,
data\processed\bmpd_roi\028\028_F_R_5_roi.png,028,R,,
data\processed\bmpd_roi\028\028_F_R_6_roi.png,028,R,,
data\processed\bmpd_roi\028\028_F_R_7_roi.png,028,R,,
data\processed\bmpd_roi\028\028_F_R_8_roi.png,028,R,,
data\processed\bmpd_roi\028\028_F_R_9_roi.png,028,R,,
data\processed\bmpd_roi\028\028_S_R_10_roi.png,028,R,,
data\processed\bmpd_roi\028\028_S_R_11_roi.png,028,R,,
data\processed\bmpd_roi\028\028_S_R_12_roi.png,028,R,,
data\processed\bmpd_roi\028\028_S_R_13_roi.png,028,R,,
data\processed\bmpd_roi\028\028_S_R_14_roi.png,028,R,,
data\processed\bmpd_roi\028\028_S_R_15_roi.png,028,R,,
data\processed\bmpd_roi\028\028_S_R_16_roi.png,028,R,,
data\processed\bmpd_roi\028\028_S_R_17_roi.png,028,R,,
data\processed\bmpd_roi\028\028_S_R_18_roi.png,028,R,,
data\processed\bmpd_roi\028\028_S_R_19_roi.png,028,R,,
data\processed\bmpd_roi\028\028_S_L_20_roi.png,028,L,,
data\processed\bmpd_roi\028\028_S_L_21_roi.png,028,L,,
data\processed\bmpd_roi\028\028_S_L_22_roi.png,028,L,,
data\processed\bmpd_roi\028\028_S_L_23_roi.png,028,L,,
data\processed\bmpd_roi\028\028_S_L_24_roi.png,028,L,,
data\processed\bmpd_roi\028\028_S_L_25_roi.png,028,L,,
data\processed\bmpd_roi\028\028_S_L_26_roi.png,028,L,,
data\processed\bmpd_roi\028\028_S_L_27_roi.png,028,L,,
data\processed\bmpd_roi\028\028_S_L_28_roi.png,028,L,,
data\processed\bmpd_roi\028\028_S_L_29_roi.png,028,L,,
data\processed\bmpd_roi\028\028_F_L_30_roi.png,028,L,,
data\processed\bmpd_roi\028\028_F_L_31_roi.png,028,L,,
data\processed\bmpd_roi\028\028_F_L_32_roi.png,028,L,,
data\processed\bmpd_roi\028\028_F_L_33_roi.png,028,L,,
data\processed\bmpd_roi\028\028_F_L_34_roi.png,028,L,,
data\processed\bmpd_roi\028\028_F_L_35_roi.png,028,L,,
data\processed\bmpd_roi\028\028_F_L_36_roi.png,028,L,,
data\processed\bmpd_roi\028\028_F_L_37_roi.png,028,L,,
data\processed\bmpd_roi\028\028_F_L_38_roi.png,028,L,,
data\processed\bmpd_roi\028\028_F_L_39_roi.png,028,L,,
data\processed\bmpd_roi\029\029_F_R_0_roi.png,029,R,,
data\processed\bmpd_roi\029\029_F_R_1_roi.png,029,R,,
data\processed\bmpd_roi\029\029_F_R_2_roi.png,029,R,,
data\processed\bmpd_roi\029\029_F_R_3_roi.png,029,R,,
data\processed\bmpd_roi\029\029_F_R_4_roi.png,029,R,,
data\processed\bmpd_roi\029\029_F_R_5_roi.png,029,R,,
data\processed\bmpd_roi\029\029_F_R_6_roi.png,029,R,,
data\processed\bmpd_roi\029\029_F_R_7_roi.png,029,R,,
data\processed\bmpd_roi\029\029_F_R_8_roi.png,029,R,,
data\processed\bmpd_roi\029\029_F_R_9_roi.png,029,R,,
data\processed\bmpd_roi\029\029_S_R_10_roi.png,029,R,,
data\processed\bmpd_roi\029\029_S_R_11_roi.png,029,R,,
data\processed\bmpd_roi\029\029_S_R_12_roi.png,029,R,,
data\processed\bmpd_roi\029\029_S_R_13_roi.png,029,R,,
data\processed\bmpd_roi\029\029_S_R_14_roi.png,029,R,,
data\processed\bmpd_roi\029\029_S_R_15_roi.png,029,R,,
data\processed\bmpd_roi\029\029_S_R_16_roi.png,029,R,,
data\processed\bmpd_roi\029\029_S_R_17_roi.png,029,R,,
data\processed\bmpd_roi\029\029_S_R_18_roi.png,029,R,,
data\processed\bmpd_roi\029\029_S_R_19_roi.png,029,R,,
data\processed\bmpd_roi\029\029_S_L_20_roi.png,029,L,,
data\processed\bmpd_roi\029\029_S_L_21_roi.png,029,L,,
data\processed\bmpd_roi\029\029_S_L_22_roi.png,029,L,,
data\processed\bmpd_roi\029\029_S_L_23_roi.png,029,L,,
data\processed\bmpd_roi\029\029_S_L_24_roi.png,029,L,,
data\processed\bmpd_roi\029\029_S_L_25_roi.png,029,L,,
data\processed\bmpd_roi\029\029_S_L_26_roi.png,029,L,,
data\processed\bmpd_roi\029\029_S_L_27_roi.png,029,L,,
data\processed\bmpd_roi\029\029_S_L_28_roi.png,029,L,,
data\processed\bmpd_roi\029\029_S_L_29_roi.png,029,L,,
data\processed\bmpd_roi\029\029_F_L_30_roi.png,029,L,,
data\processed\bmpd_roi\029\029_F_L_31_roi.png,029,L,,
data\processed\bmpd_roi\029\029_F_L_32_roi.png,029,L,,
data\processed\bmpd_roi\029\029_F_L_33_roi.png,029,L,,
data\processed\bmpd_roi\029\029_F_L_34_roi.png,029,L,,
data\processed\bmpd_roi\029\029_F_L_35_roi.png,029,L,,
data\processed\bmpd_roi\029\029_F_L_36_roi.png,029,L,,
data\processed\bmpd_roi\029\029_F_L_37_roi.png,029,L,,
data\processed\bmpd_roi\029\029_F_L_38_roi.png,029,L,,
data\processed\bmpd_roi\029\029_F_L_39_roi.png,029,L,,
data\processed\bmpd_roi\030\030_F_R_0_roi.png,030,R,,
data\processed\bmpd_roi\030\030_F_R_1_roi.png,030,R,,
data\processed\bmpd_roi\030\030_F_R_2_roi.png,030,R,,
data\processed\bmpd_roi\030\030_F_R_3_roi.png,030,R,,
data\processed\bmpd_roi\030\030_F_R_4_roi.png,030,R,,
data\processed\bmpd_roi\030\030_F_R_5_roi.png,030,R,,
data\processed\bmpd_roi\030\030_F_R_6_roi.png,030,R,,
data\processed\bmpd_roi\030\030_F_R_7_roi.png,030,R,,
data\processed\bmpd_roi\030\030_F_R_8_roi.png,030,R,,
data\processed\bmpd_roi\030\030_F_R_9_roi.png,030,R,,
data\processed\bmpd_roi\030\030_S_R_10_roi.png,030,R,,
data\processed\bmpd_roi\030\030_S_R_11_roi.png,030,R,,
data\processed\bmpd_roi\030\030_S_R_12_roi.png,030,R,,
data\processed\bmpd_roi\030\030_S_R_13_roi.png,030,R,,
data\processed\bmpd_roi\030\030_S_R_14_roi.png,030,R,,
data\processed\bmpd_roi\030\030_S_R_15_roi.png,030,R,,
data\processed\bmpd_roi\030\030_S_R_16_roi.png,030,R,,
data\processed\bmpd_roi\030\030_S_R_17_roi.png,030,R,,
data\processed\bmpd_roi\030\030_S_R_18_roi.png,030,R,,
data\processed\bmpd_roi\030\030_S_R_19_roi.png,030,R,,
data\processed\bmpd_roi\030\030_S_L_20_roi.png,030,L,,
data\processed\bmpd_roi\030\030_S_L_21_roi.png,030,L,,
data\processed\bmpd_roi\030\030_S_L_22_roi.png,030,L,,
data\processed\bmpd_roi\030\030_S_L_23_roi.png,030,L,,
data\processed\bmpd_roi\030\030_S_L_24_roi.png,030,L,,
data\processed\bmpd_roi\030\030_S_L_25_roi.png,030,L,,
data\processed\bmpd_roi\030\030_S_L_26_roi.png,030,L,,
data\processed\bmpd_roi\030\030_S_L_27_roi.png,030,L,,
data\processed\bmpd_roi\030\030_S_L_28_roi.png,030,L,,
data\processed\bmpd_roi\030\030_S_L_29_roi.png,030,L,,
data\processed\bmpd_roi\030\030_F_L_30_roi.png,030,L,,
data\processed\bmpd_roi\030\030_F_L_31_roi.png,030,L,,
data\processed\bmpd_roi\030\030_F_L_32_roi.png,030,L,,
data\processed\bmpd_roi\030\030_F_L_33_roi.png,030,L,,
data\processed\bmpd_roi\030\030_F_L_34_roi.png,030,L,,
data\processed\bmpd_roi\030\030_F_L_35_roi.png,030,L,,
data\processed\bmpd_roi\030\030_F_L_36_roi.png,030,L,,
data\processed\bmpd_roi\030\030_F_L_37_roi.png,030,L,,
data\processed\bmpd_roi\030\030_F_L_38_roi.png,030,L,,
data\processed\bmpd_roi\030\030_F_L_39_roi.png,030,L,,
data\processed\bmpd_roi\031\031_F_R_0_roi.png,031,R,,
data\processed\bmpd_roi\031\031_F_R_1_roi.png,031,R,,
data\processed\bmpd_roi\031\031_F_R_2_roi.png,031,R,,
data\processed\bmpd_roi\031\031_F_R_3_roi.png,031,R,,
data\processed\bmpd_roi\031\031_F_R_4_roi.png,031,R,,
data\processed\bmpd_roi\031\031_F_R_5_roi.png,031,R,,
data\processed\bmpd_roi\031\031_F_R_6_roi.png,031,R,,
data\processed\bmpd_roi\031\031_F_R_7_roi.png,031,R,,
data\processed\bmpd_roi\031\031_F_R_8_roi.png,031,R,,
data\processed\bmpd_roi\031\031_F_R_9_roi.png,031,R,,
data\processed\bmpd_roi\031\031_S_R_10_roi.png,031,R,,
data\processed\bmpd_roi\031\031_S_R_11_roi.png,031,R,,
data\processed\bmpd_roi\031\031_S_R_12_roi.png,031,R,,
data\processed\bmpd_roi\031\031_S_R_13_roi.png,031,R,,
data\processed\bmpd_roi\031\031_S_R_14_roi.png,031,R,,
data\processed\bmpd_roi\031\031_S_R_15_roi.png,031,R,,
data\processed\bmpd_roi\031\031_S_R_16_roi.png,031,R,,
data\processed\bmpd_roi\031\031_S_R_17_roi.png,031,R,,
data\processed\bmpd_roi\031\031_S_R_18_roi.png,031,R,,
data\processed\bmpd_roi\031\031_S_R_19_roi.png,031,R,,
data\processed\bmpd_roi\031\031_S_L_20_roi.png,031,L,,
data\processed\bmpd_roi\031\031_S_L_21_roi.png,031,L,,
data\processed\bmpd_roi\031\031_S_L_22_roi.png,031,L,,
data\processed\bmpd_roi\031\031_S_L_23_roi.png,031,L,,
data\processed\bmpd_roi\031\031_S_L_24_roi.png,031,L,,
data\processed\bmpd_roi\031\031_S_L_25_roi.png,031,L,,
data\processed\bmpd_roi\031\031_S_L_26_roi.png,031,L,,
data\processed\bmpd_roi\031\031_S_L_27_roi.png,031,L,,
data\processed\bmpd_roi\031\031_S_L_28_roi.png,031,L,,
data\processed\bmpd_roi\031\031_S_L_29_roi.png,031,L,,
data\processed\bmpd_roi\031\031_F_L_30_roi.png,031,L,,
data\processed\bmpd_roi\031\031_F_L_31_roi.png,031,L,,
data\processed\bmpd_roi\031\031_F_L_32_roi.png,031,L,,
data\processed\bmpd_roi\031\031_F_L_33_roi.png,031,L,,
data\processed\bmpd_roi\031\031_F_L_34_roi.png,031,L,,
data\processed\bmpd_roi\031\031_F_L_35_roi.png,031,L,,
data\processed\bmpd_roi\031\031_F_L_36_roi.png,031,L,,
data\processed\bmpd_roi\031\031_F_L_37_roi.png,031,L,,
data\processed\bmpd_roi\031\031_F_L_38_roi.png,031,L,,
data\processed\bmpd_roi\031\031_F_L_39_roi.png,031,L,,
data\processed\bmpd_roi\032\032_F_R_0_roi.png,032,R,,
data\processed\bmpd_roi\032\032_F_R_1_roi.png,032,R,,
data\processed\bmpd_roi\032\032_F_R_2_roi.png,032,R,,
data\processed\bmpd_roi\032\032_F_R_3_roi.png,032,R,,
data\processed\bmpd_roi\032\032_F_R_4_roi.png,032,R,,
data\processed\bmpd_roi\032\032_F_R_5_roi.png,032,R,,
data\processed\bmpd_roi\032\032_F_R_6_roi.png,032,R,,
data\processed\bmpd_roi\032\032_F_R_7_roi.png,032,R,,
data\processed\bmpd_roi\032\032_F_R_8_roi.png,032,R,,
data\processed\bmpd_roi\032\032_F_R_9_roi.png,032,R,,
data\processed\bmpd_roi\032\032_S_R_10_roi.png,032,R,,
data\processed\bmpd_roi\032\032_S_R_11_roi.png,032,R,,
data\processed\bmpd_roi\032\032_S_R_12_roi.png,032,R,,
data\processed\bmpd_roi\032\032_S_R_13_roi.png,032,R,,
data\processed\bmpd_roi\032\032_S_R_14_roi.png,032,R,,
data\processed\bmpd_roi\032\032_S_R_15_roi.png,032,R,,
